Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-50	q.hasa	50	162	14275	20	7	0.012020030058920383
case-50	q.hasa	50	162	14275	20	8	0.012001736182719469
case-50	q.hasa	50	162	14275	20	9	0.011991193704307079
case-50	q.hasa	50	162	14275	20	10	0.012000530213117599
case-50	q.isa	50	162	14275	1000	1	0.00036031540110707284
case-50	q.isa	50	162	14275	1000	2	0.00036070664413273334
case-50	q.isa	50	162	14275	1000	3	0.0003614644594490528
case-50	q.isa	50	162	14275	1000	4	0.00036112146265804767
case-50	q.isa	50	162	14275	1000	5	0.00036081782914698126
case-50	q.isa	50	162	14275	1000	6	0.00036107945814728735
case-50	q.isa	50	162	14275	1000	7	0.0003602966908365488
case-50	q.isa	50	162	14275	1000	8	0.000360570689663291
case-50	q.isa	50	162	14275	1000	9	0.0003604254499077797
case-50	q.isa	50	162	14275	1000	10	0.00036068061366677283
case-50	q AND r	50	162	14275	10000	1	2.1060126647353173e-05
case-50	q AND r	50	162	14275	10000	2	2.1133031509816646e-05
case-50	q AND r	50	162	14275	10000	3	2.1750644594430922e-05
case-50	q AND r	50	162	14275	10000	4	2.112049534916878e-05
case-50	q AND r	50	162	14275	10000	5	2.111198492348194e-05
case-50	q AND r	50	162	14275	10000	6	2.112237550318241e-05
case-50	q AND r	50	162	14275	10000	7	2.1246546693146227e-05
case-50	q AND r	50	162	14275	10000	8	2.1182701736688612e-05
case-50	q AND r	50	162	14275	10000	9	2.1132456324994562e-05
case-50	q AND r	50	162	14275	10000	10	2.1160887740552426e-05
case-50	q.toframe	50	162	14275	100	1	0.003817595522850752
case-50	q.toframe	50	162	14275	100	2	0.003832495603710413
case-50	q.toframe	50	162	14275	100	3	0.003811390120536089
case-50	q.toframe	50	162	14275	100	4	0.0038113153353333475
case-50	q.toframe	50	162	14275	100	5	0.0038172753341495992
case-50	q.toframe	50	162	14275	100	6	0.0038683413714170455
case-50	q.toframe	50	162	14275	100	7	0.0038018049113452434
case-50	q.toframe	50	162	14275	100	8	0.0037987533025443552
case-50	q.toframe	50	162	14275	100	9	0.003798785675317049
case-50	q.toframe	50	162	14275	100	10	0.003795011769980192
case-50	q.summary	50	162	14275	1000	1	0.00036387931369245055
case-50	q.summary	50	162	14275	1000	2	0.0003634969610720873
case-50	q.summary	50	162	14275	1000	3	0.00036408868245780467
case-50	q.summary	50	162	14275	1000	4	0.0003636451195925474
case-50	q.summary	50	162	14275	1000	5	0.00036265110783278943
case-50	q.summary	50	162	14275	1000	6	0.0003630626928061247
case-50	q.summary	50	162	14275	1000	7	0.00035307852178812025
case-50	q.summary	50	162	14275	1000	8	0.00035335553251206875
case-50	q.summary	50	162	14275	1000	9	0.00035830868035554886
case-50	q.summary	50	162	14275	1000	10	0.00036345008574426176
case-50	q.isin (distance)	50	162	14275	200	1	0.0019935735035687685
case-50	q.isin (distance)	50	162	14275	200	2	0.0019810339342802765
case-50	q.isin (distance)	50	162	14275	200	3	0.001974779348820448
case-50	q.isin (distance)	50	162	14275	200	4	0.0019718427117913963
case-50	q.isin (distance)	50	162	14275	200	5	0.00197448929771781
case-50	q.isin (distance)	50	162	14275	200	6	0.0019729011040180923
case-50	q.isin (distance)	50	162	14275	200	7	0.0019700584840029478
case-50	q.isin (distance)	50	162	14275	200	8	0.001974383732303977
case-50	q.isin (distance)	50	162	14275	200	9	0.0019684666395187378
case-50	q.isin (distance)	50	162	14275	200	10	0.001970407888293266
case-50	q.isin (mrca)	50	162	14275	500	1	0.0007973932623863221
case-50	q.isin (mrca)	50	162	14275	500	2	0.0007942274957895279
case-50	q.isin (mrca)	50	162	14275	500	3	0.0007935427278280258
case-50	q.isin (mrca)	50	162	14275	500	4	0.0007956447415053844
case-50	q.isin (mrca)	50	162	14275	500	5	0.0007936863861978054
case-50	q.isin (mrca)	50	162	14275	500	6	0.0007951789647340775
case-50	q.isin (mrca)	50	162	14275	500	7	0.0007938820570707321
case-50	q.isin (mrca)	50	162	14275	500	8	0.0007946664206683636
case-50	q.isin (mrca)	50	162	14275	500	9	0.0007940674163401126
case-50	q.isin (mrca)	50	162	14275	500	10	0.0007950824610888958
