Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
alpha-1.0-cov-30 (reads)	query isin	4	59	3156	3156	2.7800000000000002	220672000.0	220672000.0
alpha-1.0-cov-30 (reads)	query isin	5	59	3156	3156	2.71	219860992.0	219860992.0
alpha-1.0-cov-30 (reads)	query isin	6	59	3156	3156	2.74	220356608.0	220356608.0
alpha-1.0-cov-30 (reads)	query isin	7	59	3156	3156	2.54	220303360.0	220303360.0
alpha-1.0-cov-30 (reads)	query isin	8	59	3156	3156	2.69	220168192.0	220168192.0
alpha-1.0-cov-30 (reads)	query isin	9	59	3156	3156	2.7	220291072.0	220291072.0
alpha-1.0-cov-30 (reads)	query isin	10	59	3156	3156	2.79	220192768.0	220192768.0
alpha-1.0-cov-30 (reads)	list samples	1	59	3156	3156	2.73	219115520.0	219115520.0
alpha-1.0-cov-30 (reads)	list samples	2	59	3156	3156	2.82	219688960.0	219688960.0
alpha-1.0-cov-30 (reads)	list samples	3	59	3156	3156	2.77	219471872.0	219471872.0
alpha-1.0-cov-30 (reads)	list samples	4	59	3156	3156	2.76	219762688.0	219762688.0
alpha-1.0-cov-30 (reads)	list samples	5	59	3156	3156	2.61	219394048.0	219394048.0
alpha-1.0-cov-30 (reads)	list samples	6	59	3156	3156	2.74	219131904.0	219131904.0
alpha-1.0-cov-30 (reads)	list samples	7	59	3156	3156	2.7199999999999998	219054080.0	219054080.0
alpha-1.0-cov-30 (reads)	list samples	8	59	3156	3156	2.69	219258880.0	219258880.0
alpha-1.0-cov-30 (reads)	list samples	9	59	3156	3156	2.7	219258880.0	219258880.0
alpha-1.0-cov-30 (reads)	list samples	10	59	3156	3156	2.73	219373568.0	219373568.0
