Name	Kind	Iteration	Number samples	Number features (no unknown)	Number features (all)	Runtime	Memory (max)	Mmemory (max/process)
alpha-10-cov-30 (reads)	query --summary	3	59	1712	21411	2.79	219746304.0	219746304.0
alpha-10-cov-30 (reads)	query --summary	4	59	1712	21411	2.68	220135424.0	220135424.0
alpha-10-cov-30 (reads)	query --summary	5	59	1712	21411	2.74	220520448.0	220520448.0
alpha-10-cov-30 (reads)	query --summary	6	59	1712	21411	2.63	219959296.0	219959296.0
alpha-10-cov-30 (reads)	query --summary	7	59	1712	21411	2.7	219635712.0	219635712.0
alpha-10-cov-30 (reads)	query --summary	8	59	1712	21411	2.79	220057600.0	220057600.0
alpha-10-cov-30 (reads)	query --summary	9	59	1712	21411	2.62	219758592.0	219758592.0
alpha-10-cov-30 (reads)	query --summary	10	59	1712	21411	2.62	219951104.0	219951104.0
alpha-10-cov-30 (reads)	query --features-summary	1	59	1712	21411	2.99	230453248.0	230453248.0
alpha-10-cov-30 (reads)	query --features-summary	2	59	1712	21411	2.87	230383616.0	230383616.0
alpha-10-cov-30 (reads)	query --features-summary	3	59	1712	21411	2.94	230391808.0	230391808.0
alpha-10-cov-30 (reads)	query --features-summary	4	59	1712	21411	2.86	229969920.0	229969920.0
alpha-10-cov-30 (reads)	query --features-summary	5	59	1712	21411	2.86	230166528.0	230166528.0
alpha-10-cov-30 (reads)	query --features-summary	6	59	1712	21411	2.84	230780928.0	230780928.0
alpha-10-cov-30 (reads)	query --features-summary	7	59	1712	21411	2.84	230883328.0	230883328.0
alpha-10-cov-30 (reads)	query --features-summary	8	59	1712	21411	2.86	230232064.0	230232064.0
alpha-10-cov-30 (reads)	query --features-summary	9	59	1712	21411	3.02	229785600.0	229785600.0
alpha-10-cov-30 (reads)	query --features-summary	10	59	1712	21411	3.02	230625280.0	230625280.0
alpha-10-cov-30 (reads)	query isin	1	59	1712	21411	2.83	219828224.0	219828224.0
alpha-10-cov-30 (reads)	query isin	2	59	1712	21411	2.67	219267072.0	219267072.0
alpha-10-cov-30 (reads)	query isin	3	59	1712	21411	2.81	219729920.0	219729920.0
alpha-10-cov-30 (reads)	query isin	4	59	1712	21411	2.67	219680768.0	219680768.0
alpha-10-cov-30 (reads)	query isin	5	59	1712	21411	2.66	219553792.0	219553792.0
alpha-10-cov-30 (reads)	query isin	6	59	1712	21411	2.7	219295744.0	219295744.0
alpha-10-cov-30 (reads)	query isin	7	59	1712	21411	2.77	219426816.0	219426816.0
alpha-10-cov-30 (reads)	query isin	8	59	1712	21411	2.65	219238400.0	219238400.0
alpha-10-cov-30 (reads)	query isin	9	59	1712	21411	2.68	219906048.0	219906048.0
alpha-10-cov-30 (reads)	query isin	10	59	1712	21411	2.67	219738112.0	219738112.0
alpha-10-cov-30 (reads)	list samples	1	59	1712	21411	2.7199999999999998	219279360.0	219279360.0
alpha-10-cov-30 (reads)	list samples	2	59	1712	21411	2.63	219037696.0	219037696.0
alpha-10-cov-30 (reads)	list samples	3	59	1712	21411	2.68	219172864.0	219172864.0
alpha-10-cov-30 (reads)	list samples	4	59	1712	21411	2.61	219234304.0	219234304.0
alpha-10-cov-30 (reads)	list samples	5	59	1712	21411	2.61	219435008.0	219435008.0
alpha-10-cov-30 (reads)	list samples	6	59	1712	21411	2.66	219168768.0	219168768.0
alpha-10-cov-30 (reads)	list samples	7	59	1712	21411	2.8	218918912.0	218918912.0
alpha-10-cov-30 (reads)	list samples	8	59	1712	21411	2.64	219279360.0	219279360.0
alpha-10-cov-30 (reads)	list samples	9	59	1712	21411	2.67	219832320.0	219832320.0
alpha-10-cov-30 (reads)	list samples	10	59	1712	21411	2.77	219275264.0	219275264.0
