Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-10000	q.isa	10000	14784	44687	500	5	0.0009392296840005656
case-10000	q.isa	10000	14784	44687	500	6	0.0009394522900001902
case-10000	q.isa	10000	14784	44687	500	7	0.0009393777820005198
case-10000	q.isa	10000	14784	44687	500	8	0.0009387750440000672
case-10000	q.isa	10000	14784	44687	500	9	0.0009394237619999331
case-10000	q.isa	10000	14784	44687	500	10	0.0009396600780000881
case-10000	q AND r	10000	14784	44687	10000	1	2.152504220002811e-05
case-10000	q AND r	10000	14784	44687	10000	2	2.14586319999853e-05
case-10000	q AND r	10000	14784	44687	10000	3	2.1371170700012955e-05
case-10000	q AND r	10000	14784	44687	10000	4	2.1377624099977764e-05
case-10000	q AND r	10000	14784	44687	10000	5	2.1378895700036084e-05
case-10000	q AND r	10000	14784	44687	10000	6	2.1844721599973127e-05
case-10000	q AND r	10000	14784	44687	10000	7	2.145664630002102e-05
case-10000	q AND r	10000	14784	44687	10000	8	2.1377878899966164e-05
case-10000	q AND r	10000	14784	44687	10000	9	2.137627820002308e-05
case-10000	q AND r	10000	14784	44687	10000	10	2.1433897299993988e-05
case-10000	q.toframe	10000	14784	44687	2	1	0.10811972000010428
case-10000	q.toframe	10000	14784	44687	2	2	0.10738090099994224
case-10000	q.toframe	10000	14784	44687	2	3	0.1080054609999479
case-10000	q.toframe	10000	14784	44687	2	4	0.10719034700014163
case-10000	q.toframe	10000	14784	44687	2	5	0.10804371500012167
case-10000	q.toframe	10000	14784	44687	2	6	0.10872286000017084
case-10000	q.toframe	10000	14784	44687	2	7	0.10786340200002087
case-10000	q.toframe	10000	14784	44687	2	8	0.10797324450004453
case-10000	q.toframe	10000	14784	44687	2	9	0.10877133750000212
case-10000	q.toframe	10000	14784	44687	2	10	0.10674115200004053
case-10000	q.summary	10000	14784	44687	1000	1	0.0002698036050001065
case-10000	q.summary	10000	14784	44687	1000	2	0.0002697459810001419
case-10000	q.summary	10000	14784	44687	1000	3	0.0002724259679998795
case-10000	q.summary	10000	14784	44687	1000	4	0.0002695389420000538
case-10000	q.summary	10000	14784	44687	1000	5	0.00026972423699999124
case-10000	q.summary	10000	14784	44687	1000	6	0.0002696093260001362
case-10000	q.summary	10000	14784	44687	1000	7	0.0002791480800001409
case-10000	q.summary	10000	14784	44687	1000	8	0.000272292285000276
case-10000	q.summary	10000	14784	44687	1000	9	0.00026988351099998907
case-10000	q.summary	10000	14784	44687	1000	10	0.00027023398199980877
