Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-10	q AND r	10	44	2900	20000	8	1.9665197283029555e-05
case-10	q AND r	10	44	2900	20000	9	1.9635303132236005e-05
case-10	q AND r	10	44	2900	20000	10	1.9597328454256058e-05
case-10	q.toframe	10	44	2900	100	1	0.003384973369538784
case-10	q.toframe	10	44	2900	100	2	0.00337961133569479
case-10	q.toframe	10	44	2900	100	3	0.00338811120018363
case-10	q.toframe	10	44	2900	100	4	0.0033911784924566747
case-10	q.toframe	10	44	2900	100	5	0.0033786713890731333
case-10	q.toframe	10	44	2900	100	6	0.003380743470042944
case-10	q.toframe	10	44	2900	100	7	0.0033908162079751493
case-10	q.toframe	10	44	2900	100	8	0.003386087119579315
case-10	q.toframe	10	44	2900	100	9	0.003386552128940821
case-10	q.toframe	10	44	2900	100	10	0.0033831858448684217
case-10	q.summary	10	44	2900	1000	1	0.00035729522071778773
case-10	q.summary	10	44	2900	1000	2	0.00035503870621323585
case-10	q.summary	10	44	2900	1000	3	0.00035487101040780546
case-10	q.summary	10	44	2900	1000	4	0.00035813402757048607
case-10	q.summary	10	44	2900	1000	5	0.0003546019326895475
case-10	q.summary	10	44	2900	1000	6	0.0003532846327871084
case-10	q.summary	10	44	2900	1000	7	0.0003678424805402756
case-10	q.summary	10	44	2900	1000	8	0.0003687618337571621
case-10	q.summary	10	44	2900	1000	9	0.000358699943870306
case-10	q.summary	10	44	2900	1000	10	0.0003535187896341085
case-10	q.isin (distance)	10	44	2900	500	1	0.000743511077016592
case-10	q.isin (distance)	10	44	2900	500	2	0.0007430833131074905
case-10	q.isin (distance)	10	44	2900	500	3	0.0007431355081498623
case-10	q.isin (distance)	10	44	2900	500	4	0.000743152815848589
case-10	q.isin (distance)	10	44	2900	500	5	0.0007432951107621192
case-10	q.isin (distance)	10	44	2900	500	6	0.0007444234639406204
case-10	q.isin (distance)	10	44	2900	500	7	0.0007427593357861042
case-10	q.isin (distance)	10	44	2900	500	8	0.0007432456687092781
case-10	q.isin (distance)	10	44	2900	500	9	0.0007430846504867077
case-10	q.isin (distance)	10	44	2900	500	10	0.0007424578852951527
case-10	q.isin (mrca)	10	44	2900	500	1	0.0004703044556081295
case-10	q.isin (mrca)	10	44	2900	500	2	0.0004689592756330967
case-10	q.isin (mrca)	10	44	2900	500	3	0.0004698496609926224
case-10	q.isin (mrca)	10	44	2900	500	4	0.00046874545887112617
case-10	q.isin (mrca)	10	44	2900	500	5	0.0004695931263267994
case-10	q.isin (mrca)	10	44	2900	500	6	0.0004694214053452015
case-10	q.isin (mrca)	10	44	2900	500	7	0.00047044015675783157
case-10	q.isin (mrca)	10	44	2900	500	8	0.0004761772193014622
case-10	q.isin (mrca)	10	44	2900	500	9	0.0004720110446214676
case-10	q.isin (mrca)	10	44	2900	500	10	0.00046862436830997465
