Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
alpha-5.0-cov-30 (assemblies)	q.isin (distance)	59	996	996	100	10	0.0033943888545036314
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	1	0.0007685969658195972
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	2	0.0007596821263432502
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	3	0.0007553737014532089
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	4	0.000755062660202384
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	5	0.0007551190592348575
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	6	0.0007550271991640329
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	7	0.0007563787996768952
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	8	0.0007684799693524838
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	9	0.0007673824951052666
alpha-5.0-cov-30 (assemblies)	q.isin (mrca)	59	996	996	500	10	0.0007594103962182999
