Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
alpha-5.0-cov-30 (reads)	q.hasa	59	6693	25970	50	7	0.006161015368998051
alpha-5.0-cov-30 (reads)	q.hasa	59	6693	25970	50	8	0.006194135025143623
alpha-5.0-cov-30 (reads)	q.hasa	59	6693	25970	50	9	0.0061709612421691415
alpha-5.0-cov-30 (reads)	q.hasa	59	6693	25970	50	10	0.006126432381570339
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	1	0.00039187568053603174
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	2	0.00039195467345416545
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	3	0.0003912395490333438
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	4	0.00039616933837532996
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	5	0.0003910195305943489
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	6	0.00039184749126434324
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	7	0.00039164027478545905
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	8	0.00039215360395610335
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	9	0.00039196291752159596
alpha-5.0-cov-30 (reads)	q.isa	59	6693	25970	1000	10	0.00039271206315606835
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	1	1.9671216187998654e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	2	1.964649190194905e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	3	1.9684547185897826e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	4	1.9725007517263293e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	5	1.9708183454349637e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	6	1.9586434215307236e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	7	1.9766540499404074e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	8	1.979497610591352e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	9	1.9850113801658155e-05
alpha-5.0-cov-30 (reads)	q AND r	59	6693	25970	20000	10	1.9649607548490166e-05
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	1	0.003322572764009237
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	2	0.003326576743274927
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	3	0.0033348104171454906
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	4	0.0033859462291002274
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	5	0.003341364422813058
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	6	0.0033210242912173273
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	7	0.0033081998489797116
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	8	0.003315888149663806
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	9	0.003364325361326337
alpha-5.0-cov-30 (reads)	q.toframe	59	6693	25970	100	10	0.0033191568870097397
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	1	0.000358775494620204
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	2	0.00035824839398264884
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	3	0.00036287669744342564
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	4	0.00034989963378757237
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	5	0.00034563045389950276
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	6	0.000345173466950655
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	7	0.00035289951227605344
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	8	0.0003459730967879295
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	9	0.00034781611431390045
alpha-5.0-cov-30 (reads)	q.summary	59	6693	25970	1000	10	0.00035448792204260824
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	1	0.002252991199493408
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	2	0.002249974012374878
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	3	0.0022532849945127963
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	4	0.0022486146353185178
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	5	0.002243865663185716
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	6	0.0022408672142773868
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	7	0.0022419515624642374
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	8	0.002242688462138176
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	9	0.0022436262667179106
alpha-5.0-cov-30 (reads)	q.isin (distance)	59	6693	25970	100	10	0.002240233365446329
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	1	0.0008219732828438282
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	2	0.0008224411811679601
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	3	0.0008210141398012638
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	4	0.0008218400776386261
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	5	0.0008222987987101078
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	6	0.000826475378125906
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	7	0.0008274728823453188
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	8	0.0008217332232743501
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	9	0.0008210595026612281
alpha-5.0-cov-30 (reads)	q.isin (mrca)	59	6693	25970	500	10	0.0008214403726160526
