Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-1000	q.isa	1000	3725	32286	500	8	0.00043866309799977897
case-1000	q.isa	1000	3725	32286	500	9	0.00043121115000030843
case-1000	q.isa	1000	3725	32286	500	10	0.00043127276799987156
case-1000	q AND r	1000	3725	32286	10000	1	2.0557060200007983e-05
case-1000	q AND r	1000	3725	32286	10000	2	2.0563978600011978e-05
case-1000	q AND r	1000	3725	32286	10000	3	2.043246870002804e-05
case-1000	q AND r	1000	3725	32286	10000	4	2.0432247300004747e-05
case-1000	q AND r	1000	3725	32286	10000	5	2.0486703400001717e-05
case-1000	q AND r	1000	3725	32286	10000	6	2.0473332499977914e-05
case-1000	q AND r	1000	3725	32286	10000	7	2.0478397099986976e-05
case-1000	q AND r	1000	3725	32286	10000	8	2.0508777599980023e-05
case-1000	q AND r	1000	3725	32286	10000	9	2.0496835899984943e-05
case-1000	q AND r	1000	3725	32286	10000	10	2.052966819996982e-05
case-1000	q.toframe	1000	3725	32286	20	1	0.012808444799998143
case-1000	q.toframe	1000	3725	32286	20	2	0.013022479899996142
case-1000	q.toframe	1000	3725	32286	20	3	0.012910441750000246
case-1000	q.toframe	1000	3725	32286	20	4	0.012897847949989227
case-1000	q.toframe	1000	3725	32286	20	5	0.01288121229999888
case-1000	q.toframe	1000	3725	32286	20	6	0.012989292500014927
case-1000	q.toframe	1000	3725	32286	20	7	0.013061102000006031
case-1000	q.toframe	1000	3725	32286	20	8	0.012953285600019626
case-1000	q.toframe	1000	3725	32286	20	9	0.012954213199986953
case-1000	q.toframe	1000	3725	32286	20	10	0.013022965750019466
case-1000	q.summary	1000	3725	32286	1000	1	0.0002784089229999154
case-1000	q.summary	1000	3725	32286	1000	2	0.0002797244979997231
case-1000	q.summary	1000	3725	32286	1000	3	0.00027843259400015083
case-1000	q.summary	1000	3725	32286	1000	4	0.00027795931799983007
case-1000	q.summary	1000	3725	32286	1000	5	0.0002784418010000991
case-1000	q.summary	1000	3725	32286	1000	6	0.00028744404400003987
case-1000	q.summary	1000	3725	32286	1000	7	0.00028230774900021063
case-1000	q.summary	1000	3725	32286	1000	8	0.000277947309999945
case-1000	q.summary	1000	3725	32286	1000	9	0.00027773982600001545
case-1000	q.summary	1000	3725	32286	1000	10	0.0002778529429997434
