Name	Kind	Number samples	Number features (no unknown)	Number features (all)	Number executions	Iteration	Time
case-5000	q.hasa	5000	5760	35663	2	6	0.11160106305032969
case-5000	q.hasa	5000	5760	35663	2	7	0.11156180780380964
case-5000	q.hasa	5000	5760	35663	2	8	0.11152888368815184
case-5000	q.hasa	5000	5760	35663	2	9	0.11153282783925533
case-5000	q.hasa	5000	5760	35663	2	10	0.11167961359024048
case-5000	q.isa	5000	5760	35663	500	1	0.0006157953888177871
case-5000	q.isa	5000	5760	35663	500	2	0.0006174247749149799
case-5000	q.isa	5000	5760	35663	500	3	0.0006151214018464088
case-5000	q.isa	5000	5760	35663	500	4	0.000615216601639986
case-5000	q.isa	5000	5760	35663	500	5	0.0006147959530353546
case-5000	q.isa	5000	5760	35663	500	6	0.0006147469989955425
case-5000	q.isa	5000	5760	35663	500	7	0.0006153425201773643
case-5000	q.isa	5000	5760	35663	500	8	0.0006147794649004936
case-5000	q.isa	5000	5760	35663	500	9	0.0006149481758475304
case-5000	q.isa	5000	5760	35663	500	10	0.0006165339983999729
case-5000	q AND r	5000	5760	35663	10000	1	2.497298903763294e-05
case-5000	q AND r	5000	5760	35663	10000	2	2.47209994122386e-05
case-5000	q AND r	5000	5760	35663	10000	3	2.4676236510276796e-05
case-5000	q AND r	5000	5760	35663	10000	4	2.4678225442767143e-05
case-5000	q AND r	5000	5760	35663	10000	5	2.4640459939837455e-05
case-5000	q AND r	5000	5760	35663	10000	6	2.467322461307049e-05
case-5000	q AND r	5000	5760	35663	10000	7	2.46803505346179e-05
case-5000	q AND r	5000	5760	35663	10000	8	2.4575933068990708e-05
case-5000	q AND r	5000	5760	35663	10000	9	2.4562740139663218e-05
case-5000	q AND r	5000	5760	35663	10000	10	2.4801842495799065e-05
case-5000	q.toframe	5000	5760	35663	5	1	0.05210090316832065
case-5000	q.toframe	5000	5760	35663	5	2	0.051770823821425435
case-5000	q.toframe	5000	5760	35663	5	3	0.05177571140229702
case-5000	q.toframe	5000	5760	35663	5	4	0.05170162171125412
case-5000	q.toframe	5000	5760	35663	5	5	0.05180160142481327
case-5000	q.toframe	5000	5760	35663	5	6	0.05177241750061512
case-5000	q.toframe	5000	5760	35663	5	7	0.051694056391716
case-5000	q.toframe	5000	5760	35663	5	8	0.05163664035499096
case-5000	q.toframe	5000	5760	35663	5	9	0.05164861083030701
case-5000	q.toframe	5000	5760	35663	5	10	0.05168054960668087
case-5000	q.summary	5000	5760	35663	1000	1	0.0003577370494604111
case-5000	q.summary	5000	5760	35663	1000	2	0.00034870975278317927
case-5000	q.summary	5000	5760	35663	1000	3	0.00034481923468410966
case-5000	q.summary	5000	5760	35663	1000	4	0.00034495812468230726
case-5000	q.summary	5000	5760	35663	1000	5	0.0003546140994876623
case-5000	q.summary	5000	5760	35663	1000	6	0.00035667796805500987
case-5000	q.summary	5000	5760	35663	1000	7	0.0003468992318958044
case-5000	q.summary	5000	5760	35663	1000	8	0.0003473344743251801
case-5000	q.summary	5000	5760	35663	1000	9	0.00035662601329386235
case-5000	q.summary	5000	5760	35663	1000	10	0.0003698437251150608
